id	url	page
85fe555f753034c5b3d3dfb92c8ea90f	https://mfa.gov.sc/news/le-president-ramkalawan-adresse-ses-vives-felicitations-au-president-macron-pour-sa-reelection/	14
78b3c52d09c2309e9aad950024aae8f4	https://mfa.gov.sc/news/le-ministre-des-affaires-etrangeres-et-du-tourisme-sylvestre-radegonde-recoit-le-secretaire-general-de-la-coi/	14
c00256a3e5f5364bb9d96d6fd23d8f91	https://mfa.gov.sc/news/newly-accredited-high-commissioner-of-ghana-pays-courtesy-call-on-seychelles-foreign-minister/	14
a975049aea7a327eb1496bc02507079e	https://mfa.gov.sc/news/president-ramkalawan-sends-a-solidarity-message-to-his-south-african-counterpart/	14
7c04f0358cfd316892fe9ae2dcc5b549	https://mfa.gov.sc/news/accreditation-of-iom-chief-of-mission/	14
cf4362bb12fd38de8839a706b06b1a79	https://mfa.gov.sc/news/the-ambassador-of-finland-pays-a-courtesy-call-on-seychelles-foreign-minister/	15
54b57a27322b30a7a371053e8924ed98	https://mfa.gov.sc/news/european-union-and-unodc-representatives-call-on-minister-radegonde/	15
be46cd3dbee63138829cf0535aea707f	https://mfa.gov.sc/news/african-regional-consultation-on-diaspora-engagement/	15
82f5d46d968e344ab031d2f45e3d4fb5	https://mfa.gov.sc/news/third-high-level-steering-committee-meeting-of-the-11th-european-development-fund-edf-for-the-interim-economic-partnership-agreement-iepa/	15
47208271700f392fa7e3c77695f2e8ae	https://mfa.gov.sc/news/president-ramkalawan-extends-condolence-message-to-chinese-president/	15
d1e86a77383c37f6bf657ab0b02532bc	https://mfa.gov.sc/news/carbo-verde-and-seychelles-exchanges-on-diaspora-engagement/	15
506dfd8cfb5d3efa8f9a814097401b3f	https://mfa.gov.sc/news/40e-session-de-la-cmf/	15
e76d554097f83bcc97269c696614092b	https://mfa.gov.sc/news/president-ramkalawan-sends-a-congratulatory-message-to-the-newly-elected-president-of-hungary/	15
55f8b41cc0223d8d90c8f3a66398034b	https://mfa.gov.sc/news/minister-radegonde-holds-bilateral-talks-on-the-sidelines-of-the-antalya-diplomacy-forum/	15
9db97d308457319491eb444a7bfa0ef6	https://mfa.gov.sc/news/the-charge-daffaires-of-japan-bids-farewell/	15
